"Cp","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2","RegionId","U:0","U:1","U:2","k","p","vorticity:0","vorticity:1","vorticity:2","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus"
-0.33228,-0.0069293,-0.49085,-0.87122,0.023311,0.3,0.43276,0,0,0,0,32.274,-1516.8,-70708,1.0036e+06,-5.7411e+05,-34.588,-1.3057,1.9529,19.532
-0.74502,-0.10001,-0.49654,-0.86223,-0.012164,0.3,0.43565,0,0,0,0,76.847,-3401,-29423,4.93e+05,-2.8035e+05,-25.986,-0.2412,2.2958,33.677
-0.45108,-0.006944,-0.49086,-0.87121,0.024232,0.3,0.43275,0,0,0,0,45.531,-2059.1,-53934,8.3948e+05,-5.007e+05,-34.135,-1.3176,1.567,51.409
-0.93711,-0.078051,-0.49521,-0.86526,-0.018196,0.3,0.43635,0,0,0,0,85.559,-4277.8,-31188,5.5848e+05,-3.1643e+05,-31.171,-0.82506,1.6133,36.238
-0.41106,-0.0069272,-0.49086,-0.87121,0.024315,0.3,0.43275,0,0,0,0,44.822,-1876.5,-20661,2.9136e+05,-1.7846e+05,-30.711,-0.71864,2.2212,96.164
-1.0847,-0.029295,-0.49184,-0.87019,-0.023947,0.3,0.43674,0,0,0,0,86.208,-4951.3,-34665,6.6224e+05,-3.7324e+05,-37.075,-2.1505,-0.37378,36.508
-0.41496,-0.0069248,-0.49086,-0.87121,0.024375,0.3,0.43275,0,0,0,0,44.911,-1894.3,-16370,2.3703e+05,-1.4252e+05,-30.175,-0.64269,2.2537,102.65
-1.1695,-0.0003165,-0.48954,-0.87198,-0.029597,0.3,0.43674,0,0,0,0,46.816,-5338.7,-44429,8.7916e+05,-4.901e+05,-43.952,-3.9276,-3.0834,32.621
-1.231,0.076553,-0.48051,-0.87359,-0.034327,0.3,0.43635,0,0,0,0,13.422,-5619.3,-71516,1.1548e+06,-6.5011e+05,-48.853,-6.6644,-6.6081,26.632
-1.2502,0.16137,-0.47333,-0.86598,-0.034991,0.3,0.43631,0,0,0,0,8.3975,-5707.1,-69576,1.2054e+06,-6.7452e+05,-49.33,-6.9852,-7.5026,25.4
-1.2366,0.17845,-0.46864,-0.86504,-0.03872,0.3,0.43561,0,0,0,0,7.0354,-5645,-90280,1.5846e+06,-8.7018e+05,-55.669,-10.206,-12.885,20.816
-1.1793,0.24751,-0.4541,-0.85512,-0.040037,0.3,0.43525,0,0,0,0,7.3906,-5383.5,-89392,1.8262e+06,-9.8782e+05,-59.034,-11.675,-16.271,19.547
-1.1439,0.27213,-0.45082,-0.8501,-0.040962,0.3,0.435,0,0,0,0,7.0676,-5221.9,-95766,2.0167e+06,-1.0969e+06,-61.4,-13.118,-18.725,18.121
-1.121,0.29699,-0.42156,-0.85629,-0.041604,0.3,0.43478,0,0,0,0,6.5849,-5117.3,-1.3072e+05,2.0958e+06,-1.1375e+06,-61.795,-14.411,-19.456,17.063
-1.0841,0.32313,-0.42145,-0.84711,-0.04196,0.3,0.43466,0,0,0,0,6.7912,-4949,-1.4826e+05,2.2152e+06,-1.1904e+06,-63.846,-15.377,-20.58,16.654
-0.99909,0.35009,-0.40863,-0.84222,-0.04356,0.3,0.434,0,0,0,0,6.3481,-4560.7,-1.6932e+05,2.5018e+06,-1.3514e+06,-66.297,-18.57,-26.042,15.216
-0.96119,0.35824,-0.39752,-0.84453,-0.044146,0.3,0.43377,0,0,0,0,5.9144,-4387.7,-1.8525e+05,2.6744e+06,-1.4328e+06,-68.348,-20.177,-28.744,14.501
-0.93115,0.39224,-0.41233,-0.82189,-0.044529,0.3,0.43359,0,0,0,0,6.0983,-4250.6,-1.7629e+05,2.7566e+06,-1.4936e+06,-69.393,-21.077,-30.784,14.412
-0.82646,0.46619,-0.39571,-0.78896,-0.045142,0.3,0.43324,0,0,0,0,5.9876,-3772.7,-1.9828e+05,3.013e+06,-1.6267e+06,-70.947,-23.851,-35.77,13.406
-0.68063,0.4975,-0.37807,-0.77763,-0.045668,0.3,0.43291,0,0,0,0,6.2035,-3107,-2.0171e+05,3.3493e+06,-1.7833e+06,-71.317,-26.035,-40.879,12.531
-0.56698,0.54077,-0.36754,-0.75652,-0.046099,0.3,0.43266,0,0,0,0,6.6437,-2588.2,-2.1131e+05,3.5807e+06,-1.8889e+06,-72.232,-27.78,-44.54,12.013
-0.39452,0.56966,-0.34931,-0.74262,-0.046648,0.3,0.43223,0,0,0,0,6.0397,-1800.9,-2.5024e+05,3.8089e+06,-1.9926e+06,-70.354,-30.514,-49.541,11.016
-0.20985,0.61379,-0.32771,-0.71817,-0.047184,0.3,0.4318,0,0,0,0,5.079,-957.94,-2.7879e+05,4.1155e+06,-2.1485e+06,-69.635,-33.76,-55.669,9.7923
-0.10149,0.66372,-0.3094,-0.67882,-0.047538,0.3,0.43144,0,0,0,0,4.1892,-463.31,-2.8905e+05,4.1976e+06,-2.2277e+06,-66.637,-35.636,-58.749,9.1853
0.083271,0.72788,-0.27339,-0.62836,-0.047688,0.3,0.43128,0,0,0,0,3.9054,380.12,-2.991e+05,4.2766e+06,-2.212e+06,-62.817,-36.334,-62.167,8.7669
0.19643,0.81925,-0.19832,-0.53805,-0.047738,0.3,0.43122,0,0,0,0,3.9114,896.67,-2.8587e+05,4.205e+06,-2.1701e+06,-58.856,-36.272,-62.821,8.543
0.66714,0.89525,-0.13564,-0.4232,-0.048375,0.3,0.43027,0,0,0,0,3.3314,3045.4,-2.714e+05,3.5712e+06,-1.7322e+06,-37.895,-31.356,-58.607,6.9701
1.0505,0.95802,-0.053279,-0.27556,-0.048609,0.3,0.42968,0,0,0,0,3.7709,4795.6,-1.5841e+05,2.3851e+06,-9.8151e+05,-16.862,-18.059,-41.551,5.4267
1.2267,0.98795,0.01952,-0.1479,-0.048734,0.3,0.429,0,0,0,0,3.9883,5599.6,-97046,1.54e+06,-4.1947e+05,-9.7574,-7.9873,-27.476,4.2084
-0.67739,0.40748,-0.11058,-0.90649,-0.15414,0.3,0.26793,0,0,0,0,3.5693,-3092.2,71095,2.7657e+06,-3.0238e+05,-60.444,-2.0589,-32.919,13.495
-0.44148,0.49252,-0.11056,-0.8632,-0.1552,0.3,0.2674,0,0,0,0,4.8277,-2015.3,78627,3.16e+06,-3.499e+05,-64.496,-3.2112,-43.187,13.249
-0.77352,0.31392,-0.1083,-0.94308,-0.15179,0.3,0.26887,0,0,0,0,5.0057,-3531,48650,2.4645e+06,-2.709e+05,-59.38,-1.5526,-24.532,14.798
0.0826,0.70786,-0.10557,-0.69754,-0.1569,0.3,0.26627,0,0,0,0,5.486,377.06,63655,3.6236e+06,-4.5246e+05,-60.57,-5.6733,-53.752,11.094
-0.78135,0.30086,-0.10807,-0.94753,-0.15168,0.3,0.26891,0,0,0,0,5.2567,-3566.8,45286,2.4385e+06,-2.6673e+05,-59.336,-1.559,-24.081,14.995
0.48598,0.75067,-0.099694,-0.64972,-0.15778,0.3,0.26535,0,0,0,0,4.7995,2218.5,71809,3.5422e+06,-4.9287e+05,-49.537,-6.6866,-54.647,9.0477
-0.80341,0.29619,-0.10788,-0.94897,-0.15124,0.3,0.26903,0,0,0,0,5.6004,-3667.5,44258,2.3603e+06,-2.571e+05,-59.188,-1.4168,-22.845,15.718
0.64693,0.7721,-0.098578,-0.62763,-0.15809,0.3,0.26504,0,0,0,0,4.4386,2953.2,71317,3.4887e+06,-5.0923e+05,-44.617,-7.143,-54.715,8.1722
-0.89889,0.21312,-0.10482,-0.97139,-0.14933,0.3,0.26959,0,0,0,0,7.0027,-4103.3,27016,2.0371e+06,-2.2185e+05,-58.916,-1.1554,-17.942,18.924
0.71714,0.81666,-0.10338,-0.56379,-0.15812,0.3,0.265,0,0,0,0,4.1876,3273.7,83739,3.3392e+06,-5.0552e+05,-40.75,-7.019,-52.862,7.7074
-1.0197,0.18089,-0.10315,-0.97808,-0.14641,0.3,0.27023,0,0,0,0,6.2898,-4654.8,18852,1.6119e+06,-1.706e+05,-52.304,-0.77709,-13.253,21.698
0.80978,0.84698,-0.10603,-0.52056,-0.15816,0.3,0.26493,0,0,0,0,3.8267,3696.6,88531,3.1241e+06,-4.9138e+05,-35.526,-6.8561,-50.024,7.0927
-1.0534,0.088147,-0.097384,-0.99126,-0.14278,0.3,0.27077,0,0,0,0,7.8244,-4808.8,8246.3,1.3191e+06,-1.3289e+05,-48.065,-0.59653,-8.7346,25.534
0.92581,0.8637,-0.11192,-0.49059,-0.15828,0.3,0.2647,0,0,0,0,3.5535,4226.2,82155,2.6991e+06,-4.5205e+05,-28.387,-6.4423,-43.84,6.2733
-1.0525,0.083506,-0.097077,-0.99176,-0.14265,0.3,0.27078,0,0,0,0,7.9359,-4804.7,7125.2,1.3102e+06,-1.3187e+05,-48.048,-0.61312,-8.5272,25.745
1.1265,0.87911,-0.11116,-0.46346,-0.15855,0.3,0.26419,0,0,0,0,3.1601,5142.2,68074,2.0738e+06,-3.9544e+05,-17.201,-5.9403,-34.79,5.0063
-1.0526,0.081578,-0.096856,-0.99195,-0.14218,0.3,0.27082,0,0,0,0,11.669,-4804.8,6925.8,1.2836e+06,-1.2868e+05,-47.783,-0.58353,-8.0978,26.383
1.2743,0.98645,-0.072884,-0.14622,-0.15872,0.3,0.26353,0,0,0,0,2.8472,5817,10209,7.2921e+05,-2.4746e+05,-6.0894,-4.2127,-12.618,2.9942
-1.0439,0.069298,-0.093493,-0.9932,-0.13753,0.3,0.27114,0,0,0,0,47.984,-4765.2,-2420.6,1.0163e+06,-98223,-44.671,-0.54036,-4.1929,32.515
1.3028,0.99788,-0.063425,-0.014414,-0.15873,0.3,0.26284,0,0,0,0,2.4957,5947,-8409.9,-1.0649e+05,-1.5932e+05,-2.4855,-2.742,2.0039,1.608
-0.99165,-0.027063,-0.092665,-0.99533,-0.1317,0.3,0.27114,0,0,0,0,89.198,-4526.8,-7603.3,7.8146e+05,-73840,-38.437,-0.49168,-0.98983,36.813
-0.86012,-0.072651,-0.089168,-0.99336,-0.12578,0.3,0.27082,0,0,0,0,89.28,-3926.4,-10803,6.6196e+05,-58194,-32.791,-0.43711,1.1982,37.08
-0.70493,-0.099305,-0.086574,-0.99128,-0.11983,0.3,0.27027,0,0,0,0,81.519,-3217.9,-16639,5.903e+05,-48900,-27.987,-0.61011,2.1508,35.164
-0.54965,-0.10549,-0.086122,-0.99068,-0.1139,0.3,0.26963,0,0,0,0,73.653,-2509.1,-21655,5.4539e+05,-44169,-24.356,-0.76906,2.4471,32.602
-0.43877,-0.10693,-0.086139,-0.99053,-0.10798,0.3,0.26901,0,0,0,0,68.371,-2003,-24740,5.3585e+05,-43093,-22.295,-0.82669,2.4918,29.75
-0.3465,-0.098889,-0.086785,-0.99131,-0.10217,0.3,0.26836,0,0,0,0,64.957,-1581.7,-28980,5.7064e+05,-46620,-21.188,-0.88794,2.2835,25.581
-0.25837,-0.068236,-0.088977,-0.99369,-0.096554,0.3,0.26787,0,0,0,0,55.782,-1179.4,-39223,6.884e+05,-58415,-21.67,-1.0691,1.9111,20.356
-0.21502,-0.06598,-0.088827,-0.99386,-0.092207,0.3,0.26757,0,0,0,0,35.458,-981.57,-50126,8.4981e+05,-73480,-22.951,-1.2182,1.6426,16.027
-0.20992,-0.065701,-0.088814,-0.99388,-0.09171,0.3,0.26753,0,0,0,0,33.293,-958.26,-51706,8.6932e+05,-75419,-23.1,-1.2396,1.6114,15.44
-0.20885,-0.064093,-0.088973,-0.99397,-0.091578,0.3,0.26753,0,0,0,0,33.022,-953.39,-51978,8.7608e+05,-76327,-23.174,-1.2389,1.5985,15.306
-0.17965,-0.025959,-0.091779,-0.99544,-0.086652,0.3,0.26728,0,0,0,0,14.474,-820.1,-61898,1.0903e+06,-97869,-25.001,-1.3166,1.1746,11.578
-0.17775,-0.025958,-0.091778,-0.99544,-0.086299,0.3,0.26727,0,0,0,0,13.301,-811.42,-63146,1.1333e+06,-1.0187e+05,-25.522,-1.3231,1.1398,11.15
-0.16752,-0.025718,-0.091677,-0.99546,-0.084362,0.3,0.26722,0,0,0,0,8.9995,-764.69,-71031,1.3152e+06,-1.1972e+05,-27.712,-1.4083,0.97713,9.2987
-0.16865,-0.025527,-0.091907,-0.99544,-0.084197,0.3,0.26721,0,0,0,0,8.6804,-769.85,-71426,1.3447e+06,-1.2194e+05,-28.138,-1.4037,1.0196,9.1115
-0.19013,-0.022022,-0.091978,-0.99551,-0.083049,0.3,0.26719,0,0,0,0,6.4186,-867.94,-74567,1.5241e+06,-1.4056e+05,-30.363,-1.4117,0.85395,7.5703
-0.1974,-0.019667,-0.092032,-0.99556,-0.082576,0.3,0.26717,0,0,0,0,5.583,-901.12,-73087,1.588e+06,-1.4721e+05,-31.128,-1.3661,0.7603,6.9923
-0.20618,-0.018846,-0.091992,-0.99558,-0.081884,0.3,0.26716,0,0,0,0,5.0139,-941.19,-69202,1.6826e+06,-1.582e+05,-32.531,-1.2952,0.52474,6.4478
-0.22032,-0.016256,-0.092236,-0.9956,-0.080681,0.3,0.26714,0,0,0,0,4.1276,-1005.7,-69429,1.8463e+06,-1.7628e+05,-35.049,-1.3015,0.17786,5.6105
-0.22172,-0.016235,-0.092263,-0.9956,-0.080597,0.3,0.26714,0,0,0,0,4.068,-1012.1,-67590,1.9001e+06,-1.8191e+05,-36.003,-1.2709,0.10241,5.5052
-0.24327,-0.010751,-0.092551,-0.99565,-0.080004,0.3,0.26713,0,0,0,0,3.3375,-1110.5,-50779,2.1152e+06,-2.0396e+05,-39.688,-0.9782,-0.30272,4.8461
-0.2779,-0.005019,-0.092942,-0.99566,-0.079397,0.3,0.26713,0,0,0,0,2.2151,-1268.6,-75840,2.5209e+06,-2.4838e+05,-47.162,-1.2808,1.1674,4.468
-0.29752,-0.0047749,-0.093045,-0.99565,-0.07875,0.3,0.26713,0,0,0,0,1.4087,-1358.1,-1.1696e+05,2.8624e+06,-2.8636e+05,-53.51,-1.873,2.7914,4.2674
-0.52104,-0.86378,-0.50387,9.5221e-06,0.115,0.3,0.50996,0,0,0,0,8.3301,-2378.5,99321,-2.4505e+05,-5.5588e+05,-8.593,9.3411,-4.5381,12.019
-0.52561,-0.86378,-0.50387,9.5285e-06,0.115,0.3,0.50997,0,0,0,0,8.6001,-2399.4,96350,-2.4166e+05,-5.5292e+05,-8.6523,9.2594,-4.3987,12.146
-0.42543,-0.86378,-0.50387,-2.8915e-06,0.115,0.3,0.50911,0,0,0,0,3.6693,-1942.1,73867,-1.3205e+05,-6.1491e+05,-6.6153,12.806,-3.1389,13.038
-0.66347,-0.86377,-0.50388,1.6057e-05,0.115,0.3,0.51087,0,0,0,0,15.161,-3028.7,-10827,-98243,-4.1451e+05,-10.714,4.9241,0.13417,14.411
-0.61201,-0.86378,-0.50387,7.3369e-07,0.115,0.3,0.50835,0,0,0,0,13.963,-2793.8,11783,24363,-4.1848e+05,-16.765,6.3658,0.6375,47.668
-0.63154,-0.86378,-0.50387,6.9936e-07,0.115,0.3,0.50833,0,0,0,0,14.393,-2882.9,14248,22832,-4.197e+05,-17.318,6.0342,0.49467,46.97
-0.75887,-0.86378,-0.50387,4.2863e-06,0.115,0.3,0.50787,0,0,0,0,22.406,-3464.2,81277,-72608,-3.0027e+05,-26.678,0.81036,-1.5046,78.379
-0.35346,-0.93993,0.31982,-0.11933,-1.0239,0.3,0.11613,0,0,0,0,33.254,-1613.5,-63582,-95723,1.4042e+05,-6.6584,-1.8421,-4.6152,16.272
-0.21997,-0.93997,0.31964,-0.11954,-1.024,0.3,0.11682,0,0,0,0,24.83,-1004.1,-50399,-1.0191e+05,1.1521e+05,0.32858,-3.285,-2.792,14.665
-0.46145,-0.93992,0.31985,-0.11932,-1.0238,0.3,0.11562,0,0,0,0,38.972,-2106.5,-84838,-1.2612e+05,1.4735e+05,-11.698,-0.64466,-7.3469,19.178
-0.52772,-0.93969,0.31869,-0.12414,-1.024,0.3,0.11743,0,0,0,0,42.971,-2409,-40434,-72511,1.6182e+05,-14.795,-1.0243,-2.3474,21.95
-0.49495,-0.93993,0.31984,-0.11933,-1.0238,0.3,0.11541,0,0,0,0,40.738,-2259.4,-88529,-1.3191e+05,1.5382e+05,-13.475,-0.33083,-8.1049,19.84
-0.59669,-0.9397,0.3187,-0.12407,-1.0241,0.3,0.1176,0,0,0,0,46.556,-2723.8,-38510,-70126,1.7057e+05,-17.845,-0.53518,-2.2417,23.499
-0.81857,-0.93943,0.31694,-0.13047,-1.0242,0.3,0.1184,0,0,0,0,60.151,-3736.7,-24510,-25460,2.0878e+05,-28.819,1.1298,-0.93032,27.682
0.89365,0.94766,-0.29392,-0.10574,-1.0212,0.3,0.12879,0,0,0,0,39.121,4079.4,1.0257e+05,3.0675e+05,-2.3157e+05,-16.479,-5.1726,-13.186,59.722
1.1627,0.94095,-0.29613,0.15954,-1.0212,0.3,0.12807,0,0,0,0,39.484,5307.7,1.1956e+05,88022,-2.853e+05,-11.947,-7.1057,-6.9507,26.21
1.1352,0.85529,-0.28928,0.42846,-1.021,0.3,0.1276,0,0,0,0,39.91,5182,1.043e+05,-2.2822e+05,-2.8313e+05,-13.793,-8.1023,3.3499,26.354
1.1348,0.79687,-0.30539,0.52112,-1.021,0.3,0.12759,0,0,0,0,39.91,5180.3,1.0414e+05,-2.3175e+05,-2.8322e+05,-13.816,-8.1206,3.462,26.36
1.1339,0.79615,-0.30505,0.52251,-1.021,0.3,0.12759,0,0,0,0,39.93,5176.1,1.0391e+05,-2.3328e+05,-2.8267e+05,-13.846,-8.1148,3.514,26.41
1.0671,0.74748,-0.27986,0.6019,-1.0208,0.3,0.12739,0,0,0,0,41.042,4871.1,88311,-3.0375e+05,-2.4459e+05,-15.599,-7.9041,5.7583,30.119
0.86826,0.69937,-0.24048,0.67238,-1.0205,0.3,0.12701,0,0,0,0,46.548,3963.5,62452,-4.1847e+05,-2.0187e+05,-20.44,-7.4964,10.653,37.423
0.79955,0.69035,-0.23708,0.68349,-1.0203,0.3,0.12683,0,0,0,0,48.644,3649.9,51711,-4.6944e+05,-1.8555e+05,-22.468,-7.3438,12.605,40.257
0.52536,0.53232,-0.21357,0.81856,-1.0193,0.3,0.12613,0,0,0,0,54.956,2398.2,25086,-5.1803e+05,-1.5038e+05,-29.282,-6.312,16.517,52.287
0.48289,0.49931,-0.21001,0.84039,-1.0192,0.3,0.12608,0,0,0,0,54.613,2204.4,23320,-5.0497e+05,-1.4396e+05,-29.791,-6.0974,16.453,54.809
0.39296,0.47975,-0.20324,0.85342,-1.0189,0.3,0.12589,0,0,0,0,55.942,1793.8,17103,-4.8622e+05,-1.3054e+05,-31.762,-5.578,16.905,62.422
0.25818,0.45314,-0.19889,0.86893,-1.0182,0.3,0.12552,0,0,0,0,57.418,1178.6,7954,-4.5056e+05,-1.0853e+05,-34.682,-4.7603,17.421,73.864
0.079182,0.43154,-0.19843,0.87963,-1.0172,0.3,0.12504,0,0,0,0,61.447,361.46,4734.9,-3.9828e+05,-85298,-36.095,-4.0214,17.083,89.115
-0.0045242,0.35513,-0.16686,0.9198,-1.0165,0.3,0.12473,0,0,0,0,63.357,-20.653,2695.2,-3.7822e+05,-75027,-37.097,-3.6693,17.132,96.058
-0.12334,0.34502,-0.16554,0.92388,-1.0153,0.3,0.12425,0,0,0,0,70.094,-563.02,2152.4,-3.6151e+05,-63993,-38.449,-3.1555,16.497,104.14
-0.17675,0.32961,-0.1507,0.93201,-1.014,0.3,0.12382,0,0,0,0,74.051,-806.86,1192.2,-3.6138e+05,-60589,-39.184,-2.854,16.167,105.87
-0.19839,0.32256,-0.15399,0.9339,-1.0135,0.3,0.12363,0,0,0,0,76.21,-905.63,447.98,-3.615e+05,-59515,-39.676,-2.6882,15.961,106.96
-0.21712,0.27661,-0.1437,0.95018,-1.0132,0.3,0.12354,0,0,0,0,77.517,-991.14,379.74,-3.6167e+05,-58560,-39.789,-2.6362,15.97,107.19
-0.28134,0.276,-0.14319,0.95043,-1.0121,0.3,0.12321,0,0,0,0,82.076,-1284.3,-305.33,-3.6473e+05,-55713,-40.81,-2.3242,15.341,108.41
-0.34605,0.2512,-0.13686,0.95819,-1.0107,0.3,0.1228,0,0,0,0,86.921,-1579.7,-2130,-3.6965e+05,-52498,-42.057,-1.8632,14.768,109.6
-0.4133,0.22166,-0.12962,0.96646,-1.0094,0.3,0.12249,0,0,0,0,91.892,-1886.7,-1746.2,-3.6846e+05,-47262,-42.08,-1.5923,13.933,109.21
-0.42014,0.19983,-0.11991,0.97247,-1.0089,0.3,0.1224,0,0,0,0,92.922,-1917.9,-1145.9,-3.6722e+05,-46367,-41.881,-1.6051,13.697,108.88
-0.40744,0.19983,-0.1199,0.97247,-1.0075,0.3,0.12211,0,0,0,0,95.192,-1859.9,-134.1,-3.6391e+05,-44644,-41.365,-1.5513,12.707,107.92
-0.40035,0.19982,-0.11991,0.97247,-1.0073,0.3,0.12206,0,0,0,0,95.78,-1827.5,237.98,-3.6289e+05,-44624,-41.208,-1.5554,12.349,107.62
-0.38557,0.19983,-0.11991,0.97247,-1.0061,0.3,0.12182,0,0,0,0,97.37,-1760.1,25.081,-3.6279e+05,-44801,-41.337,-1.4264,11.438,107.49
-0.41733,0.19975,-0.11996,0.97248,-1.0047,0.3,0.12153,0,0,0,0,98.872,-1905.1,-2121.2,-3.6779e+05,-45469,-42.497,-1.1031,10.855,108.71
-0.48877,0.19092,-0.11663,0.97465,-1.0032,0.3,0.12123,0,0,0,0,100.66,-2231.2,-6052.1,-3.7746e+05,-44836,-44.589,-0.5511,10.596,111.13
-0.59326,0.15338,-0.10661,0.98238,-1.0018,0.3,0.12096,0,0,0,0,103.31,-2708.2,-8357.6,-3.8259e+05,-40441,-45.75,-0.14161,10.718,112.46
-0.62941,0.1178,-0.094906,0.98849,-1.0004,0.3,0.12079,0,0,0,0,105.92,-2873.2,-6515.3,-3.7658e+05,-35898,-44.615,-0.18559,10.003,110.89
-0.62349,0.1178,-0.094907,0.98849,-1,0.3,0.12074,0,0,0,0,106.33,-2846.2,-5844.9,-3.7504e+05,-35283,-44.318,-0.22694,9.7014,110.46
-0.58563,0.1178,-0.094907,0.98849,-0.99857,0.3,0.12057,0,0,0,0,107.22,-2673.4,-4427.3,-3.7003e+05,-34684,-43.352,-0.29168,8.5911,109.07
-0.57765,0.1178,-0.094908,0.98849,-0.99833,0.3,0.12054,0,0,0,0,107.41,-2636.9,-3543.8,-3.6854e+05,-34700,-43.054,-0.38129,8.4157,108.67
-0.55639,0.1178,-0.094907,0.98849,-0.99712,0.3,0.1204,0,0,0,0,107.72,-2539.9,-3427.1,-3.6761e+05,-34919,-42.944,-0.33024,7.586,108.36
-0.57328,0.1178,-0.094906,0.98849,-0.99567,0.3,0.12022,0,0,0,0,107.91,-2616.9,-4312.2,-3.6951e+05,-35247,-43.408,-0.17307,7.0272,108.83
-0.61093,0.1163,-0.095111,0.98865,-0.99422,0.3,0.12005,0,0,0,0,108.05,-2788.8,-6084.3,-3.746e+05,-35928,-44.521,0.077301,6.6458,110.13
-0.67471,0.10159,-0.090767,0.99067,-0.99274,0.3,0.11988,0,0,0,0,108.93,-3080,-9305.4,-3.8136e+05,-34510,-45.977,0.54065,6.3398,111.85
-0.74311,0.069354,-0.080746,0.9943,-0.99126,0.3,0.11975,0,0,0,0,110.6,-3392.2,-10930,-3.8303e+05,-30293,-46.384,0.82605,6.1737,112.27
-0.74704,0.049811,-0.07464,0.99597,-0.98976,0.3,0.11967,0,0,0,0,111.82,-3410.1,-9381.5,-3.7792e+05,-27546,-45.351,0.70191,5.6446,110.93
-0.71023,0.049175,-0.074006,0.99604,-0.98827,0.3,0.1196,0,0,0,0,112.24,-3242.1,-8083,-3.7244e+05,-27062,-44.22,0.59812,4.8184,109.45
-0.69476,0.049174,-0.074005,0.99604,-0.98678,0.3,0.11953,0,0,0,0,112.22,-3171.5,-7813.1,-3.6949e+05,-27003,-43.634,0.60205,4.2691,108.65
-0.69567,0.049173,-0.074005,0.99604,-0.98529,0.3,0.11945,0,0,0,0,111.93,-3175.7,-8043.3,-3.6842e+05,-26997,-43.437,0.65808,3.8638,108.37
-0.70643,0.049161,-0.074017,0.99604,-0.9838,0.3,0.11938,0,0,0,0,111.42,-3224.8,-8685.3,-3.6916e+05,-27130,-43.611,0.7594,3.5388,108.57
-0.73127,0.046624,-0.074332,0.99614,-0.98231,0.3,0.1193,0,0,0,0,110.92,-3338.2,-10123,-3.725e+05,-27573,-44.317,0.95716,3.2387,109.44
-0.77959,0.036047,-0.071426,0.99679,-0.98081,0.3,0.11924,0,0,0,0,111.15,-3558.8,-12538,-3.7582e+05,-26208,-45.009,1.2854,2.9854,110.3
-0.8156,0.0035574,-0.060483,0.99815,-0.97929,0.3,0.11921,0,0,0,0,111.76,-3723.2,-13002,-3.7434e+05,-22731,-44.666,1.3633,2.6355,109.86
-0.7948,-0.0089609,-0.056624,0.99836,-0.97779,0.3,0.11923,0,0,0,0,111.73,-3628.2,-10894,-3.6841e+05,-20679,-43.407,1.1214,2.0608,108.26
-0.7562,-0.0091805,-0.056403,0.99837,-0.9763,0.3,0.11924,0,0,0,0,111.12,-3452,-9231.6,-3.6279e+05,-20350,-42.266,0.94425,1.5332,106.78
-0.73929,-0.0091804,-0.056403,0.99837,-0.9748,0.3,0.11925,0,0,0,0,110.28,-3374.8,-8460.5,-3.5956e+05,-20245,-41.624,0.86753,1.1746,105.94
-0.73545,-0.0091809,-0.056403,0.99837,-0.9733,0.3,0.11927,0,0,0,0,109.35,-3357.3,-8015,-3.5771e+05,-20178,-41.262,0.82737,0.89794,105.46
-0.73736,-0.0091811,-0.056403,0.99837,-0.9718,0.3,0.11928,0,0,0,0,108.35,-3366,-7692.9,-3.5687e+05,-20152,-41.094,0.80063,0.66971,105.25
-0.74557,-0.0097065,-0.056698,0.99834,-0.9703,0.3,0.1193,0,0,0,0,107.38,-3403.4,-7411.2,-3.5747e+05,-20376,-41.199,0.78101,0.45651,105.41
-0.76481,-0.013945,-0.056605,0.9983,-0.96881,0.3,0.11931,0,0,0,0,106.67,-3491.3,-7861.6,-3.5982e+05,-20677,-41.647,0.84059,0.21392,106.01
-0.79764,-0.03103,-0.05238,0.99814,-0.96731,0.3,0.11933,0,0,0,0,106.53,-3641.2,-9193.2,-3.6111e+05,-19331,-41.916,1.0085,0.043939,106.36
-0.8082,-0.051111,-0.045322,0.99766,-0.96582,0.3,0.1194,0,0,0,0,106.45,-3689.3,-8874.9,-3.5776e+05,-16459,-41.258,0.97069,-0.16209,105.49
-0.77543,-0.057851,-0.04211,0.99744,-0.96432,0.3,0.11949,0,0,0,0,105.76,-3539.8,-6724.6,-3.5127e+05,-14858,-39.953,0.71694,-0.5184,103.79
-0.73857,-0.057851,-0.042111,0.99744,-0.96283,0.3,0.11958,0,0,0,0,104.65,-3371.5,-5081.8,-3.4561e+05,-14640,-38.839,0.54566,-0.8281,102.32
-0.71958,-0.057851,-0.042111,0.99744,-0.96134,0.3,0.11966,0,0,0,0,103.44,-3284.8,-4238.2,-3.4194e+05,-14526,-38.13,0.46402,-1.0445,101.38
-0.71043,-0.057852,-0.042111,0.99744,-0.95985,0.3,0.11975,0,0,0,0,102.24,-3243,-3708.2,-3.3932e+05,-14422,-37.628,0.4161,-1.2113,100.71
-0.70564,-0.057851,-0.042111,0.99744,-0.95835,0.3,0.11984,0,0,0,0,101.1,-3221.2,-3335.6,-3.3733e+05,-14336,-37.249,0.38435,-1.346,100.21
-0.70485,-0.057861,-0.04212,0.99744,-0.95686,0.3,0.11992,0,0,0,0,100.05,-3217.6,-3095.1,-3.3619e+05,-14305,-37.032,0.36811,-1.4687,99.93
