Cp
-2.81035
-2.89491
-3.30396
-2.89547
-3.11562
-2.5476
-2.9131
-2.42493
-3.23796
-3.31413
-4.28811
-2.83795
-3.02076
-2.73884
-3.16145
-2.50352
-2.40035
-3.22776
-2.88682
-2.24358
-2.39322
-3.96831
-2.56935
-2.36369
-2.82325
-2.82157
-2.89608
-3.10276
-2.80019
-2.59649
-2.08913
-2.1603
-2.52252
-2.64872
-2.75517
-2.89729
-2.53129
-3.01387
-2.54289
-3.14215
-3.09591
-2.27295
-2.89068
-2.77552
-2.7882
-2.80715
-2.73675
-2.72947
-2.96029
-3.62111
-2.81332
-2.70356
-2.66298
-2.71504
-2.76631
-2.79405
-2.69798
-2.64329
-2.43382
-2.45132
-3.47421
-2.19403
-5.66361
-2.74443
-5.76385
-1.88486
-3.08867
-2.40074
-3.4893
-3.37822
-4.1473
-1.60261
-2.73083
-2.55112
-4.20243
-2.9273
-2.92629
-3.18117
-2.76783
-3.17713
-2.34118
-4.06952
-2.20238
-2.77917
-2.91634
-1.97973
-3.05855
-3.42027
-2.25603
-2.51437
-2.78811
-3.32696
-2.3387
-3.3586
-2.99415
-1.79927
-2.56854
-3.12009
-4.43659
-3.17372
-2.61303
-3.21789
-3.13905
-3.24003
-4.58441
-3.33312
-3.05668
-2.80983
-2.46134
-3.20915
-2.87153
-2.72523
-2.24729
-2.664
-2.36786
-2.83275
-3.98805
-2.77721
-2.20896
-1.97218
-2.7555
-2.48134
-2.71645
-2.72198
-2.83823
-2.62224
-2.6581
-3.00818
-2.7357
-3.03793
-2.88474
-2.89868
-2.42072
-2.76814
-2.88077
-2.96092
-2.73476
-2.94539
-2.85325
-2.29631
-2.63576
-2.36154
-2.82279
-2.99661
-2.78805
-2.65817
-2.18642
-2.44628
-2.69319
-2.90158
-2.81182
-2.63375
-2.73836
-3.14525
-3.11172
-2.41957
-2.79701
-2.84001
-2.8601
-3.30251
-3.24228
-2.81675
-2.83846
-2.85542
-2.72296
-2.67458
-2.76568
-2.80851
-2.75024
-2.5764
-2.27018
-2.87485
-2.88934
-3.77432
-2.84508
-2.72371
-1.72533
-2.82285
-3.12844
-2.81225
-2.88091
-4.36765
-3.08275
-2.88921
-2.81268
-2.48227
-4.91363
-2.81035
-2.90178
-3.28873
-5.53016
-3.03443
-2.81181
-3.40784
-2.80965
-2.78492
-3.44395
-3.44375
-2.58615
-3.02147
-1.97973
-1.66202
-1.59897
-2.78114
-2.98824
-3.27508
-2.57341
-2.31605
-3.46297
-3.39076
-2.99088
-2.04993
-1.81788
-3.96718
-3.15636
-2.89253
-3.13744
-3.04219
-3.27281
-2.67704
-3.47712
-3.41403
-5.37
-2.94018
-2.61256
-2.32936
-3.40923
-2.21956
-2.06838
-1.60318
-2.85591
-2.94584
-2.02331
-2.1486
-2.5148
-2.88239
-2.02112
-1.84533
-1.64474
-2.58695
-2.82206
-1.87535
-1.47032
-1.93308
-2.32097
-2.14463
-2.96245
-2.91879
-2.97726
-2.02796
-1.97655
-1.69706
-1.6513
-1.44646
-1.48996
-2.43005
-2.58602
-2.75591
-2.74113
-1.89998
-1.84939
-1.76772
-1.79533
-2.8787
-2.85326
-2.17136
-2.00188
-2.51417
-1.72247
-2.13215
-2.97588
-2.54809
-2.80365
-2.10258
-2.95051
-2.893
-2.05849
-1.6622
-1.60108
-1.52946
-2.43005
-2.35322
-2.81819
-1.82284
-1.78633
-1.299
-1.05811
-0.780884
-1.00035
-1.37208
-1.12825
-0.585396
-0.720433
-0.880524
-1.10687
-0.777524
-0.9319
-1.36893
-0.604107
-0.823823
-1.27248
-1.09733
-0.65995
-0.827996
-1.12876
-0.764361
-1.24804
-1.19041
-1.29493
-1.35081
-0.590304
-0.878171
-0.945742
-0.709531
-0.690259
-1.23876
-1.31618
-0.643652
-0.939674
-0.756951
-0.723894
-1.26549
-0.516052
-0.864024
-0.783103
-0.684923
-1.3894
-0.708396
-0.830957
-0.873757
-1.82215
-1.64135
-1.25386
-0.630256
-0.813815
-0.903162
-1.53941
-1.15657
-0.816344
-0.771343
-1.01176
-1.36386
-0.609702
-0.786071
-0.948447
-0.592028
-1.13513
-0.868135
-1.38638
-1.22047
-1.25643
-0.786954
-0.501773
-0.348533
-0.358965
-0.287875
-0.267486
-0.230529
-0.240521
-0.230471
-0.266
-0.469712
-0.317405
-0.368283
-0.28775
-0.272207
-0.250513
-0.236135
-0.242919
-0.543076
-0.3268
-0.367091
-0.29153
-0.270325
-0.231763
-0.236029
-0.246949
-0.479834
-0.368781
-0.290168
-0.249926
-0.231161
-0.482485
-0.388924
-0.484156
-0.327859
-0.326531
-0.301552
-0.260829
-0.238286
-0.265831
-0.18189
-0.177632
-0.183645
-0.198879
-0.216457
-0.231376
-0.186238
-0.212059
-0.474767
-0.346406
-0.360462
-0.30573
-0.301543
-0.243251
-0.268512
-0.275263
-0.194095
-0.18137
-0.181784
-0.216696
-0.221884
-0.204376
-0.202017
-0.406008
-0.523802
-0.392531
-0.314942
-0.29823
-0.233304
-0.275709
-0.281091
-0.196223
-0.194251
-0.182973
-0.234411
-0.198809
-0.46445
-0.408823
-0.369402
-0.297388
-0.244068
-0.280971
-0.228537
-0.182283
-0.223416
-0.20695
-0.544304
-0.477621
-0.401612
-0.410233
-0.333952
-0.357524
-0.301805
-0.373218
-0.333947
-0.301018
-0.30042
-0.328008
-0.489066
-0.384208
-0.405025
-0.437104
-0.345379
-0.306103
-0.323215
-0.407339
-0.30241
-0.353924
-0.330138
-0.545867
-0.375035
-0.392573
-0.335029
-0.333855
-0.328057
-0.378214
-0.326917
-0.361684
-0.300623
-0.535181
-0.353193
-0.447483
-0.307986
-0.328457
-0.329286
-0.30626
-0.419479
-0.254687
-0.256305
-0.28045
-0.392957
-0.413715
-0.233692
-0.227762
-0.369045
-0.183458
-0.520499
-0.252828
-0.209107
-0.367108
-0.180504
-1.21675
-1.05806
-0.642393
-0.793735
-0.775266
-1.13936
-1.34931
-0.545627
-0.586454
-0.853636
-0.704575
-1.19454
-1.26716
-0.794194
-0.754078
-1.12119
-0.524951
-0.807347
-0.73224
-0.489518
-0.506866
-0.344155
-0.332163
-0.271711
-0.252629
-0.297967
-0.221359
-0.23676
-0.234912
-0.238685
-0.212059
-0.42032
-0.360824
-0.316893
-0.249734
-0.256948
-0.286494
-0.193803
-0.234076
-0.241896
-0.204376
-0.226965
-0.39848
-0.330916
-0.315669
-0.264708
-0.278015
-0.231734
-0.194129
-0.220451
-0.251302
-0.197929
-0.337025
-0.310183
-0.244068
-0.278686
-0.194057
-0.222238
-0.231161
-1.79759
-1.76829
-2.82919
-3.23126
-1.1072
-1.0637
-1.43582
-2.09422
-2.42398
-2.99486
-1.27274
-1.16085
-1.85741
-1.39427
-2.37654
-1.15906
-1.1044
-1.85537
-2.57971
-3.10633
-1.20732
-1.54103
-1.22291
-1.61968
-2.14401
-2.49184
-2.07242
-1.01544
-1.14176
-1.22333
-1.27655
-1.42027
-1.47122
-1.89154
-2.87486
-3.01665
-2.23198
-2.3922
-1.03723
-1.0623
-1.16374
-1.4863
-1.24688
-2.08141
-2.46842
-2.95007
-2.09284
-1.01814
-1.08652
-1.24335
-1.29825
-1.2701
-2.0208
-2.80734
-2.32905
-1.05515
-1.15566
-2.4533
-2.38463
-1.5588
-2.80935
-3.5287
-4.11945
-1.83772
-1.47756
-1.93338
-2.47847
-1.99904
-3.66093
-4.45131
-1.45822
-1.59277
-1.33467
-3.07742
-1.6451
-2.8728
-4.0876
-1.24201
-1.30919
-1.99579
-2.2026
-3.7912
-4.68419
-1.71982
-1.71427
-1.34439
-1.43228
-1.69584
-2.66896
-2.12751
-1.24254
-2.45067
-1.23585
-1.09488
-1.88133
-1.16477
-1.31692
-1.98334
-2.43265
-2.20429
-1.06381
-1.07008
-1.28691
-1.37032
-1.91473
-2.9257
-2.18494
-2.36056
-1.13936
-1.17909
-1.66013
-1.60865
-2.52191
-2.29632
-1.03008
-1.244
-1.25414
-1.43477
-2.06685
-2.74457
-1.03202
-1.08568
-3.66626
-3.91901
-2.66189
-4.54361
-4.30493
-3.92831
-3.89304
-3.70476
-3.14764
-4.58525
-4.40901
-4.04036
-3.7199
-3.12001
-4.09877
-3.63502
-4.589
-3.9867
-3.82436
-4.08188
-3.62801
-4.23047
-3.333
-3.17492
-3.52619
-3.13088
-2.47848
-2.21819
-2.42883
-3.76595
-3.94316
-3.55438
-3.46319
-3.51928
-3.7614
-3.15482
-3.42052
-2.65916
-2.74034
-2.46931
-3.33616
-3.61143
-3.61552
-3.63103
-3.33757
-3.58106
-3.03909
-3.84359
-2.90539
-3.63267
-2.18404
-3.44675
-3.61894
-3.58484
-3.76562
-3.47133
-3.61024
-3.10825
-2.61693
-2.54155
-3.63595
-4.26335
-3.4976
-4.33648
-4.44056
-5.64908
-3.62585
-3.68221
-5.45754
-6.17645
-5.87983
-5.76295
-4.71625
-4.70546
-3.94252
-5.44872
-6.30248
-5.93509
-6.13194
-4.65203
-4.92056
-4.52006
-3.94983
-4.31585
-5.42299
-6.11378
-5.13679
-4.83059
-4.58189
-3.5845
-5.94041
-5.43855
-5.3079
-5.35329
-4.76385
-3.75894
-4.00473
-3.05742
-3.17533
-2.96236
-3.6232
-2.76862
-3.33028
-2.73102
-3.53715
-2.39199
-3.17492
-3.54528
-2.71454
-2.66298
-2.64906
-4.01309
-3.78114
-3.42703
-4.21765
-3.73542
-3.01756
-2.84611
-3.69611
-3.61143
-3.74704
-3.7199
-3.63564
-3.56267
-3.38928
-3.63502
-2.22176
-3.73556
-4.24923
-3.82436
-4.18636
-3.44323
-2.28236
-3.72317
-3.74324
-4.08419
-0.66392
-0.55276
-0.944048
0.745664
1.20069
1.15679
-0.26618
0.856683
1.18109
1.01608
0.914284
1.09716
0.475099
1.22674
-0.0890084
-0.802444
-1.10398
0.152093
0.763563
-0.918614
-0.881633
-1.05801
-3.11935
-3.26333
-3.18636
-5.07625
-5.09128
-3.14192
-2.19744
-2.8775
-2.00836
-1.64055
-1.08326
-1.03639
-1.57679
-1.44398
-1.24347
-1.59218
-1.67904
-1.99805
-1.96406
-2.4778
-2.44936
-2.69149
-2.3992
-1.98599
-2.10037
-1.05196
-1.03493
-1.17939
-1.07401
-1.04404
-1.1736
-1.16418
-1.19975
-2.1519
-2.14054
-2.00842
-3.01821
-1.31426
-1.13697
-0.533546
-0.525447
-2.53053
-1.84178
-1.75336
-0.750044
