"Cp","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2","RegionId","U:0","U:1","U:2","k","p","vorticity:0","vorticity:1","vorticity:2","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus"
-0.9869,0.35824,-0.39755,-0.84452,-0.044146,0.3,0.43377,0,0,0,0,7.8475,-4505.1,-1.7498e+05,2.7302e+06,-1.4576e+06,-70.379,-20.312,-29.536,14.705
-0.73795,-0.10093,-0.49575,-0.86258,-0.011318,0.3,0.43555,0,0,0,0,79.59,-3368.7,-25772,5.0292e+05,-2.8629e+05,-26.741,-0.069626,2.2704,34.002
-0.95651,0.39224,-0.41234,-0.82189,-0.044529,0.3,0.43359,0,0,0,0,8.0986,-4366.4,-1.6203e+05,2.8123e+06,-1.5154e+06,-71.341,-21.104,-31.627,14.606
-0.5723,-0.10344,-0.49618,-0.86204,-0.0058108,0.3,0.4349,0,0,0,0,71.053,-2612.5,-27284,4.7249e+05,-2.6885e+05,-23.103,0.073209,2.4664,30.625
-0.85338,0.46619,-0.39572,-0.78896,-0.045142,0.3,0.43324,0,0,0,0,7.9172,-3895.6,-1.8036e+05,3.0653e+06,-1.6425e+06,-72.569,-23.773,-36.642,13.549
-0.45958,-0.096463,-0.49624,-0.86281,-9.6216e-05,0.3,0.43422,0,0,0,0,66.745,-2097.9,-32249,4.9726e+05,-2.8281e+05,-21.749,0.025918,2.5075,26.488
-0.71073,0.4975,-0.37807,-0.77763,-0.045668,0.3,0.43291,0,0,0,0,8.089,-3244.4,-1.8072e+05,3.4066e+06,-1.7972e+06,-72.871,-25.917,-41.838,12.659
-0.3615,-0.091397,-0.49619,-0.86339,0.0055973,0.3,0.43362,0,0,0,0,66.304,-1650.2,-37570,5.973e+05,-3.3951e+05,-22.19,-0.12209,2.2581,21.196
-0.599,0.54077,-0.36753,-0.75652,-0.046099,0.3,0.43266,0,0,0,0,8.6222,-2734.4,-1.8631e+05,3.6408e+06,-1.8997e+06,-73.716,-27.578,-45.572,12.128
-0.33987,-0.064748,-0.49513,-0.8664,0.0072975,0.3,0.4335,0,0,0,0,60.088,-1551.5,-39272,6.4722e+05,-3.6569e+05,-22.736,-0.16001,2.1671,19.833
-0.42835,0.56966,-0.34931,-0.74262,-0.046648,0.3,0.43223,0,0,0,0,7.8479,-1955.4,-2.1863e+05,3.8788e+06,-1.9977e+06,-71.793,-30.18,-50.772,11.12
-0.30038,-0.061993,-0.49473,-0.86683,0.010281,0.3,0.43326,0,0,0,0,50.3,-1371.2,-44041,7.3702e+05,-4.1501e+05,-23.442,-0.26778,1.999,16.635
-0.24352,0.61378,-0.3277,-0.71819,-0.047184,0.3,0.4318,0,0,0,0,6.6168,-1111.6,-2.3878e+05,4.1901e+06,-2.1455e+06,-70.899,-33.224,-57.048,9.8708
-0.30007,-0.06016,-0.49456,-0.86705,0.010697,0.3,0.43323,0,0,0,0,45.836,-1369.8,-42107,7.4479e+05,-4.1961e+05,-23.167,-0.22857,1.9107,16.056
-0.13619,0.6637,-0.30942,-0.67884,-0.047538,0.3,0.43144,0,0,0,0,5.4817,-621.7,-2.4632e+05,4.2746e+06,-2.2194e+06,-67.807,-35.003,-60.19,9.2564
-0.2947,-0.056625,-0.49446,-0.86736,0.011706,0.3,0.43317,0,0,0,0,38.028,-1345.3,-43780,7.7937e+05,-4.3872e+05,-23.285,-0.23278,1.9001,14.95
0.046772,0.72785,-0.27341,-0.62838,-0.047688,0.3,0.43128,0,0,0,0,5.0954,213.51,-2.606e+05,4.3644e+06,-2.2053e+06,-64.009,-35.834,-63.827,8.8441
-0.26175,-0.0311,-0.49261,-0.86967,0.014729,0.3,0.43298,0,0,0,0,17.767,-1194.9,-58745,9.4056e+05,-5.2885e+05,-25.02,-0.58606,1.7247,11.971
0.16141,0.81925,-0.19833,-0.53804,-0.047738,0.3,0.43122,0,0,0,0,5.1215,736.8,-2.4691e+05,4.295e+06,-2.1584e+06,-59.983,-35.704,-64.546,8.6188
-0.26376,-0.031582,-0.49265,-0.86964,0.015498,0.3,0.43296,0,0,0,0,15.253,-1204,-63386,1.0017e+06,-5.6426e+05,-25.822,-0.66182,1.7198,11.219
0.62787,0.89525,-0.13564,-0.4232,-0.048375,0.3,0.43027,0,0,0,0,4.4259,2866.1,-2.299e+05,3.7004e+06,-1.6917e+06,-38.851,-30.362,-61.13,7.0671
-0.26034,-0.023679,-0.49224,-0.87014,0.017362,0.3,0.43292,0,0,0,0,9.6976,-1188.4,-80065,1.1367e+06,-6.4e+05,-27.505,-0.952,1.7463,9.4587
1.0109,0.95802,-0.053281,-0.27556,-0.048609,0.3,0.42968,0,0,0,0,5.0668,4614.9,-1.3178e+05,2.5754e+06,-9.1784e+05,-17.606,-16.769,-45.186,5.6178
-0.2644,-0.026523,-0.49236,-0.86998,0.01798,0.3,0.4329,0,0,0,0,9.4273,-1207,-76093,1.1551e+06,-6.5081e+05,-27.759,-0.82033,1.7867,9.2688
1.1941,0.98795,0.019518,-0.1479,-0.048734,0.3,0.429,0,0,0,0,5.3712,5451,-86259,1.7096e+06,-3.1186e+05,-10.349,-5.972,-30.658,4.4248
-0.2758,-0.028488,-0.4924,-0.8699,0.019403,0.3,0.43285,0,0,0,0,10.859,-1259,-91623,1.2384e+06,-7.0185e+05,-29.963,-1.0708,2.0402,9.3277
-0.28797,-0.027635,-0.49266,-0.86979,0.020301,0.3,0.43282,0,0,0,0,10.124,-1314.6,-83787,1.1609e+06,-6.5589e+05,-29.178,-1.033,1.9089,10.424
-0.29009,-0.027334,-0.49296,-0.86962,0.020909,0.3,0.4328,0,0,0,0,10.34,-1324.2,-83758,1.1435e+06,-6.4495e+05,-29.488,-1.1268,1.8276,11.105
-0.29294,-0.022407,-0.49362,-0.86938,0.021646,0.3,0.43278,0,0,0,0,10.256,-1337.2,-80260,1.1372e+06,-6.415e+05,-29.988,-1.0375,1.9086,11.627
-0.29645,-0.017453,-0.493,-0.86985,0.021997,0.3,0.43277,0,0,0,0,9.584,-1353.3,-75680,1.11e+06,-6.244e+05,-29.825,-1.0365,1.7716,12.099
-0.29281,-0.011398,-0.49143,-0.87084,0.022462,0.3,0.43277,0,0,0,0,11.842,-1336.7,-77844,1.1369e+06,-6.3787e+05,-31.549,-0.91461,2.2189,12.879
-0.29462,-0.010044,-0.49099,-0.87111,0.022569,0.3,0.43276,0,0,0,0,14.115,-1344.9,-76718,1.127e+06,-6.3303e+05,-32.049,-0.91746,2.2433,13.731
-0.31874,-0.0069621,-0.49085,-0.87122,0.023311,0.3,0.43276,0,0,0,0,32.217,-1455,-65106,9.9467e+05,-5.6899e+05,-34.121,-1.155,1.858,19.389
-0.43107,-0.0069439,-0.49086,-0.87121,0.024232,0.3,0.43275,0,0,0,0,45.916,-1967.8,-44813,8.2501e+05,-4.9183e+05,-33.449,-1.1003,1.4037,50.68
-0.39077,-0.0069272,-0.49086,-0.87121,0.024315,0.3,0.43275,0,0,0,0,45.916,-1783.8,-17643,2.8756e+05,-1.7651e+05,-29.909,-0.52751,2.0334,94.907
-0.39394,-0.0069248,-0.49086,-0.87121,0.024375,0.3,0.43275,0,0,0,0,46.09,-1798.3,-13319,2.3281e+05,-1.4077e+05,-29.318,-0.44623,2.0572,101.29
0.13161,0.52569,0.04344,0.84954,-0.15649,0.3,0.25974,0,0,0,0,3.5297,600.79,70863,-3.1431e+06,60653,-53.999,-0.41583,42.216,10.571
-0.30838,0.49292,0.048357,0.86872,-0.15558,0.3,0.25918,0,0,0,0,3.4812,-1407.7,60061,-2.8691e+06,1.2636e+05,-58.164,0.33892,35.765,12.552
0.26533,0.67274,0.024223,0.73829,-0.15686,0.3,0.26007,0,0,0,0,3.2748,1211.2,85729,-2.9931e+06,25180,-49.055,-0.99923,40.643,9.5557
-0.61165,0.43896,0.05711,0.89669,-0.15362,0.3,0.25823,0,0,0,0,4.8747,-2792.1,34325,-2.7027e+06,1.5566e+05,-62.515,0.89657,29.393,14.362
0.58521,0.68727,0.016773,0.7255,-0.15772,0.3,0.2608,0,0,0,0,2.7468,2671.4,99994,-2.6835e+06,-50538,-37.492,-2.0302,37.68,7.1404
-0.61676,0.36576,0.06008,0.92877,-0.1536,0.3,0.25822,0,0,0,0,4.9027,-2815.5,33326,-2.6996e+06,1.5629e+05,-62.581,0.9184,29.275,14.396
0.62817,0.80537,0.0089193,0.59268,-0.15777,0.3,0.26086,0,0,0,0,2.5298,2867.5,1.0638e+05,-2.5742e+06,-62983,-34.698,-2.2703,36.662,6.708
-0.87756,0.33426,0.063731,0.94029,-0.15201,0.3,0.25767,0,0,0,0,6.6561,-4006,46008,-2.436e+06,1.5121e+05,-65.491,0.21414,23.742,17.434
0.83512,0.87552,-0.0069496,0.48268,-0.15834,0.3,0.26164,0,0,0,0,1.8028,3812.2,1.3645e+05,-1.4848e+06,-2.0692e+05,-16.081,-4.6526,22.37,4.2491
-0.89744,0.33278,0.064114,0.94082,-0.15189,0.3,0.25762,0,0,0,0,6.7722,-4096.7,45883,-2.416e+06,1.5139e+05,-65.73,0.19072,23.375,17.683
0.91974,0.94695,-0.029634,0.3199,-0.15858,0.3,0.26219,0,0,0,0,1.9128,4198.5,1.5721e+05,-1.3562e+05,-4.0579e+05,-4.4563,-7.9221,0.8794,3.2913
-1.1505,0.21007,0.076433,0.97463,-0.14949,0.3,0.257,0,0,0,0,6.277,-5251.8,56621,-2.0085e+06,1.3362e+05,-63.979,-0.58128,18.016,21.657
0.91514,0.9782,-0.044912,0.20109,-0.15873,0.3,0.26284,0,0,0,0,1.8923,4177.5,1.6302e+05,7.6015e+05,-5.2252e+05,-0.24156,-9.8832,-14.67,3.3338
-1.3414,0.11935,0.087652,0.98884,-0.14654,0.3,0.25645,0,0,0,0,4.2414,-6123.1,45683,-1.6491e+06,1.3077e+05,-57.057,-0.56027,12.783,23.562
-1.3523,0.11106,0.088842,0.98983,-0.14628,0.3,0.25642,0,0,0,0,4.1593,-6173,43903,-1.6094e+06,1.2859e+05,-55.875,-0.54536,12.241,23.689
-1.3968,0.045713,0.090411,0.99463,-0.1429,0.3,0.25609,0,0,0,0,4.0918,-6376.4,42778,-1.291e+06,1.1315e+05,-47.687,-0.91605,7.7759,25.777
-1.3955,0.038662,0.089692,0.99521,-0.14279,0.3,0.25608,0,0,0,0,4.1349,-6370.2,41709,-1.2811e+06,1.1199e+05,-47.382,-0.8921,7.6504,25.833
-1.3858,0.035674,0.08964,0.99531,-0.14214,0.3,0.25607,0,0,0,0,6.6201,-6325.9,41585,-1.2401e+06,1.0933e+05,-46.112,-0.94147,7.0936,26.074
-1.2964,-0.075872,0.098003,0.99229,-0.13747,0.3,0.25607,0,0,0,0,30.854,-5918,42240,-8.5985e+05,80042,-34.761,-1.4535,3.0179,28.68
-1.0915,-0.10801,0.099289,0.98918,-0.13173,0.3,0.2565,0,0,0,0,56.276,-4982.8,42357,-5.6103e+05,62505,-23.026,-1.7349,-0.046276,28.616
-0.84239,-0.16192,0.10159,0.98156,-0.12593,0.3,0.25733,0,0,0,0,52.127,-3845.4,45968,-4.2953e+05,53557,-16.627,-1.964,-1.5656,26.532
-0.61201,-0.19162,0.10329,0.97602,-0.12018,0.3,0.25841,0,0,0,0,45.033,-2793.8,52402,-3.5189e+05,49022,-12.46,-2.1019,-1.8632,23.723
-0.42566,-0.20052,0.10392,0.97416,-0.11413,0.3,0.25965,0,0,0,0,39.079,-1943.1,57761,-3.0008e+05,44974,-9.7074,-2.1197,-1.7204,21.016
-0.39161,-0.20045,0.10207,0.97437,-0.11283,0.3,0.25992,0,0,0,0,38.014,-1787.7,58935,-2.9388e+05,44406,-9.3401,-2.1137,-1.659,20.454
-0.28283,-0.19561,0.10289,0.97526,-0.10818,0.3,0.26088,0,0,0,0,34.37,-1291.1,64614,-2.761e+05,42866,-8.1543,-2.1209,-1.4231,18.352
-0.26795,-0.19245,0.10369,0.97581,-0.10741,0.3,0.26103,0,0,0,0,33.83,-1223.2,66095,-2.746e+05,42732,-8.0061,-2.1349,-1.379,17.989
-0.25338,-0.1915,0.10362,0.976,-0.10627,0.3,0.26125,0,0,0,0,33.481,-1156.7,67597,-2.7634e+05,42724,-7.9639,-2.1499,-1.3342,17.671
-0.18665,-0.17981,0.10298,0.9783,-0.10154,0.3,0.26212,0,0,0,0,32.664,-852.05,75413,-2.9821e+05,43462,-8.082,-2.2152,-1.1748,16.013
-0.1205,-0.112,0.099649,0.9887,-0.096096,0.3,0.26293,0,0,0,0,28.642,-550.06,95624,-3.882e+05,50523,-9.5089,-2.4842,-1.0438,13.43
-0.090518,-0.11035,0.10023,0.98883,-0.091415,0.3,0.26346,0,0,0,0,18.259,-413.2,1.1845e+05,-5.1893e+05,62152,-11.708,-2.803,-0.99866,11.279
-0.088108,-0.1101,0.10019,0.98886,-0.091055,0.3,0.2635,0,0,0,0,17.505,-402.21,1.2039e+05,-5.2897e+05,63035,-11.873,-2.83,-0.99335,11.087
-0.08782,-0.078535,0.098248,0.99206,-0.090948,0.3,0.26352,0,0,0,0,17.421,-400.89,1.2108e+05,-5.3259e+05,63298,-11.944,-2.8417,-0.98797,11.061
-0.086728,-0.078532,0.098249,0.99206,-0.087279,0.3,0.26381,0,0,0,0,7.504,-395.9,1.4009e+05,-6.6782e+05,73171,-13.858,-3.0035,-0.83352,8.8828
-0.091088,-0.059124,0.096828,0.99354,-0.084914,0.3,0.26395,0,0,0,0,4.5314,-415.81,1.5614e+05,-7.847e+05,81317,-15.434,-3.1498,-0.71463,7.1349
-0.091726,-0.05913,0.096814,0.99354,-0.084521,0.3,0.26398,0,0,0,0,3.8849,-418.72,1.5874e+05,-8.0437e+05,82626,-15.689,-3.1698,-0.69622,6.8188
-0.091703,-0.036879,0.0963,0.99467,-0.084411,0.3,0.26398,0,0,0,0,3.7868,-418.61,1.6038e+05,-8.1107e+05,83160,-15.785,-3.1934,-0.68271,6.7315
-0.10916,-0.036854,0.096307,0.99467,-0.082622,0.3,0.26405,0,0,0,0,2.236,-498.29,1.6436e+05,-9.2949e+05,89933,-17.54,-3.1402,-0.3673,5.1794
-0.11554,-0.020332,0.094619,0.99531,-0.08224,0.3,0.26406,0,0,0,0,2.0044,-527.41,1.636e+05,-9.6055e+05,91627,-18.045,-3.1036,-0.28453,4.8547
-0.13094,-0.019458,0.094548,0.99533,-0.081323,0.3,0.26408,0,0,0,0,1.4279,-597.72,1.6202e+05,-1.0252e+06,95469,-19.065,-3.0206,-0.098843,4.0409
-0.13114,-0.017638,0.094423,0.99538,-0.081229,0.3,0.26408,0,0,0,0,1.3871,-598.64,1.6273e+05,-1.0266e+06,95603,-19.074,-3.0326,-0.11752,3.938
-0.17022,-0.01764,0.094422,0.99538,-0.08003,0.3,0.2641,0,0,0,0,1.136,-777.05,1.4496e+05,-1.1886e+06,1.0874e+05,-22.018,-2.6775,0.053382,3.5966
-0.22033,-0.017652,0.09442,0.99538,-0.079417,0.3,0.26411,0,0,0,0,0.7268,-1005.8,1.3404e+05,-1.5577e+06,1.4223e+05,-28.862,-2.5618,-0.90926,3.5118
-0.23365,-0.017661,0.094418,0.99538,-0.07875,0.3,0.26413,0,0,0,0,0.46411,-1066.6,1.4238e+05,-1.7969e+06,1.6536e+05,-33.298,-2.819,-2.0423,3.4177
-0.0030786,-0.21645,-0.065534,0.97409,-0.75166,0.3,0.23143,0,0,0,0,52.34,-14.054,80101,-4.333e+05,-13432,-21.082,-3.7222,-5.6072,37.88
-0.035495,-0.216,-0.066026,0.97416,-0.751,0.3,0.23157,0,0,0,0,54.697,-162.03,73145,-4.6346e+05,-21304,-22.559,-3.2653,-5.8063,37.712
0.039053,-0.21715,-0.064826,0.97398,-0.75231,0.3,0.23128,0,0,0,0,50.185,178.27,88960,-4.096e+05,-7967.8,-19.587,-4.1388,-5.4201,37.148
-0.070631,-0.21589,-0.066183,0.97417,-0.75039,0.3,0.23171,0,0,0,0,58.609,-322.42,74585,-5.4045e+05,-34366,-25.745,-2.6304,-6.9358,36.167
0.0628,-0.21748,-0.064471,0.97393,-0.75355,0.3,0.23101,0,0,0,0,47.933,286.68,90359,-3.6363e+05,-4013.7,-17.864,-4.396,-5.1673,38.961
-0.12163,-0.21588,-0.066187,0.97417,-0.74919,0.3,0.23197,0,0,0,0,61.819,-555.23,80892,-6.2879e+05,-47816,-29.589,-1.7514,-8.6871,34.08
0.058936,-0.22085,-0.062117,0.97332,-0.75364,0.3,0.23099,0,0,0,0,47.62,269.04,86269,-3.4645e+05,-3351.2,-17.527,-4.3439,-5.0972,40.664
0.060535,-0.21868,-0.059752,0.97394,-0.75405,0.3,0.23089,0,0,0,0,46.905,276.34,82048,-3.2282e+05,-790.45,-16.911,-4.352,-5.0129,43.351
0.070039,-0.24787,-0.044407,0.96762,-0.75482,0.3,0.23072,0,0,0,0,45.16,319.72,76597,-2.673e+05,3616.2,-15.359,-4.4849,-4.818,48.264
0.085377,-0.26482,-0.034593,0.96361,-0.75604,0.3,0.23041,0,0,0,0,44.087,389.74,65821,-2.1654e+05,10401,-14.013,-4.4737,-4.6576,55.813
0.096777,-0.28451,-0.021646,0.95842,-0.75813,0.3,0.22979,0,0,0,0,43.745,441.78,61900,-1.9287e+05,14262,-13.186,-4.5558,-4.5555,59.885
0.11389,-0.2903,-0.016365,0.95679,-0.75938,0.3,0.22942,0,0,0,0,43.668,519.91,63849,-1.8061e+05,16305,-12.444,-4.7892,-4.5418,60.804
0.1221,-0.31168,-0.0035405,0.95013,-0.76059,0.3,0.22905,0,0,0,0,43.516,557.37,66041,-1.7307e+05,21114,-11.737,-5.0034,-4.4705,60.023
0.1205,-0.34125,0.016428,0.93981,-0.76266,0.3,0.22832,0,0,0,0,43.603,550.06,67426,-1.6743e+05,27683,-11.165,-5.1988,-4.3726,59.128
0.12517,-0.35454,0.02643,0.93467,-0.76387,0.3,0.22786,0,0,0,0,44.031,571.39,70012,-1.6244e+05,31352,-10.663,-5.4083,-4.3408,58.355
0.12723,-0.36863,0.036007,0.92886,-0.76505,0.3,0.22742,0,0,0,0,44.296,580.77,72812,-1.5688e+05,35157,-10.126,-5.6329,-4.2757,57.5
0.12202,-0.39548,0.05447,0.91683,-0.76705,0.3,0.2266,0,0,0,0,44.66,556.99,74863,-1.4988e+05,41574,-9.4929,-5.8611,-4.1263,56.429
0.11896,-0.41524,0.06759,0.90719,-0.76817,0.3,0.22609,0,0,0,0,45.361,543.04,76816,-1.4381e+05,46234,-8.9483,-6.0503,-4.0178,55.545
0.11493,-0.43074,0.077859,0.89906,-0.77011,0.3,0.22519,0,0,0,0,46.368,524.63,79915,-1.3643e+05,50497,-8.3393,-6.2997,-3.8573,54.623
0.10298,-0.45456,0.092988,0.8858,-0.7712,0.3,0.22465,0,0,0,0,47.1,470.08,82408,-1.2767e+05,56300,-7.6659,-6.5323,-3.593,53.515
0.088801,-0.47166,0.10419,0.8756,-0.7731,0.3,0.22363,0,0,0,0,48.153,405.37,85107,-1.1884e+05,61330,-7.0359,-6.7599,-3.3103,52.557
0.073648,-0.50639,0.12084,0.85379,-0.7742,0.3,0.22303,0,0,0,0,49.161,336.2,88149,-1.1046e+05,65829,-6.4717,-7.0141,-3.05,51.814
0.062451,-0.50876,0.12173,0.85224,-0.77473,0.3,0.22271,0,0,0,0,49.162,285.08,89086,-1.056e+05,67809,-6.1731,-7.0761,-2.8748,51.334
0.04842,-0.5134,0.1369,0.84713,-0.7759,0.3,0.22203,0,0,0,0,49.449,221.03,90663,-98816,71201,-5.7509,-7.2068,-2.6388,50.713
0.038793,-0.51635,0.14131,0.84463,-0.77657,0.3,0.22162,0,0,0,0,48.79,177.09,90883,-95268,72605,-5.5596,-7.2221,-2.5036,50.369
0.018737,-0.52105,0.1458,0.84098,-0.77778,0.3,0.22087,0,0,0,0,48.747,85.532,92979,-86955,75657,-5.0616,-7.3604,-2.1982,49.651
-0.010395,-0.55915,0.16353,0.81277,-0.77864,0.3,0.22031,0,0,0,0,46.114,-47.454,92230,-78484,79148,-4.6367,-7.3125,-1.8733,48.732
-0.034841,-0.56932,0.17426,0.80343,-0.7805,0.3,0.219,0,0,0,0,42.603,-159.05,90172,-71789,79496,-4.246,-7.0523,-1.5916,47.425
-0.044892,-0.57256,0.17384,0.80122,-0.78119,0.3,0.21852,0,0,0,0,40.783,-204.93,89292,-69015,79061,-4.0754,-6.9171,-1.4631,46.81
-0.051746,-0.57354,0.17394,0.8005,-0.78182,0.3,0.21806,0,0,0,0,39.314,-236.22,87944,-68050,78154,-3.9939,-6.7625,-1.406,46.288
-0.056939,-0.576,0.17153,0.79925,-0.78225,0.3,0.21776,0,0,0,0,38.247,-259.92,87359,-67092,77862,-3.9337,-6.6928,-1.3613,46.009
-0.069216,-0.58116,0.17496,0.79476,-0.7831,0.3,0.21713,0,0,0,0,35.583,-315.97,84395,-66629,75964,-3.8574,-6.388,-1.2985,45.102
-0.082496,-0.58272,0.17794,0.79295,-0.78429,0.3,0.21627,0,0,0,0,33.802,-376.59,80923,-67805,75203,-3.9087,-6.1279,-1.3082,44.551
-0.090701,-0.60918,0.19199,0.76944,-0.78478,0.3,0.2159,0,0,0,0,32.991,-414.04,77684,-70917,74853,-4.0772,-5.9447,-1.4086,44.461
-0.11032,-0.61156,0.19607,0.76652,-0.78651,0.3,0.21454,0,0,0,0,31.942,-503.59,69179,-82311,73719,-4.7033,-5.5321,-1.84,44.941
-0.13178,-0.62569,0.20039,0.7539,-0.78817,0.3,0.2132,0,0,0,0,33.698,-601.58,59398,-1.0261e+05,72593,-5.892,-5.2583,-2.7647,47.438
-0.14544,-0.6257,0.20039,0.75389,-0.78885,0.3,0.21265,0,0,0,0,34.825,-663.92,55845,-1.1097e+05,72427,-6.3986,-5.196,-3.1614,48.687
-0.15596,-0.6257,0.20039,0.75388,-0.78938,0.3,0.2122,0,0,0,0,36.562,-711.94,52880,-1.186e+05,72337,-6.9313,-5.1636,-3.597,50.13
-0.16115,-0.62572,0.20039,0.75387,-0.78982,0.3,0.21184,0,0,0,0,37.895,-735.64,50803,-1.248e+05,72214,-7.3485,-5.1488,-3.9406,51.298
-0.1864,-0.62456,0.19954,0.75505,-0.79063,0.3,0.21117,0,0,0,0,41.979,-850.9,44987,-1.4072e+05,71638,-8.4956,-5.0773,-4.8654,54.427
-0.21045,-0.62532,0.1989,0.75459,-0.79174,0.3,0.21025,0,0,0,0,45.415,-960.67,40174,-1.5234e+05,71214,-9.4097,-4.9839,-5.5717,56.814
-0.22474,-0.62607,0.19801,0.7542,-0.79227,0.3,0.20982,0,0,0,0,47.409,-1025.9,37390,-1.5818e+05,70620,-9.9043,-4.8869,-5.9534,58.041
-0.25738,-0.62763,0.19719,0.75312,-0.79283,0.3,0.20934,0,0,0,0,50.668,-1174.9,32266,-1.6829e+05,69634,-10.838,-4.6812,-6.6652,60.293
-0.29901,-0.62918,0.19745,0.75176,-0.79384,0.3,0.2085,0,0,0,0,54.929,-1364.9,25611,-1.821e+05,68972,-12.048,-4.4882,-7.6029,63.319
-0.35953,-0.62299,0.18898,0.75905,-0.79551,0.3,0.20707,0,0,0,0,61.686,-1641.2,17270,-2.0348e+05,64884,-14.12,-4.0527,-9.0592,68.105
-0.41044,-0.60973,0.17892,0.77215,-0.79717,0.3,0.20574,0,0,0,0,69.151,-1873.6,10467,-2.2156e+05,60207,-16.063,-3.5412,-10.291,72.245
-0.44403,-0.61683,0.18025,0.76616,-0.79786,0.3,0.2052,0,0,0,0,72.239,-2026.9,7270.1,-2.2786e+05,58834,-16.826,-3.2921,-10.717,73.753
-0.47453,-0.61902,0.18069,0.76431,-0.7984,0.3,0.20477,0,0,0,0,74.655,-2166.2,3821.3,-2.3415e+05,57276,-17.63,-3.0013,-11.164,75.278
-0.50837,-0.62533,0.18102,0.75908,-0.79884,0.3,0.20441,0,0,0,0,76.666,-2320.7,565.81,-2.3924e+05,57310,-18.332,-2.7941,-11.553,76.613
-0.58293,-0.62533,0.18102,0.75908,-0.79964,0.3,0.20375,0,0,0,0,81.998,-2661,-7167,-2.5695e+05,51952,-20.585,-2.0396,-12.772,80.846
-0.61481,-0.59541,0.15743,0.78778,-0.80081,0.3,0.20283,0,0,0,0,85.897,-2806.6,-8715.7,-2.6714e+05,47410,-21.951,-1.6993,-13.33,83.231
-0.63247,-0.57116,0.14173,0.80851,-0.80129,0.3,0.20248,0,0,0,0,88.255,-2887.2,-8612.4,-2.7126e+05,45222,-22.574,-1.5743,-13.451,84.193
-0.723,-0.5861,0.14299,0.79752,-0.80311,0.3,0.2012,0,0,0,0,95.649,-3300.4,-13510,-2.8518e+05,40825,-24.838,-0.8925,-14.118,87.7
-0.75182,-0.5865,0.14242,0.79733,-0.80357,0.3,0.20086,0,0,0,0,97.825,-3432,-15532,-2.9054e+05,38757,-25.72,-0.5949,-14.375,89.038
-0.86912,-0.54677,0.11611,0.82919,-0.80479,0.3,0.19996,0,0,0,0,104.03,-3967.4,-22949,-3.0504e+05,36264,-28.214,0.1942,-15.097,92.812
-0.91607,-0.53645,0.10735,0.83705,-0.80561,0.3,0.1994,0,0,0,0,109.12,-4181.8,-24050,-3.18e+05,28464,-30.479,0.78212,-15.361,95.909
-0.98114,-0.51975,0.093988,0.84909,-0.80754,0.3,0.19818,0,0,0,0,114.99,-4478.8,-26385,-3.3102e+05,21208,-33.048,1.5003,-15.385,99.15
-1.0549,-0.50005,0.076266,0.86262,-0.80858,0.3,0.19757,0,0,0,0,120.73,-4815.6,-29466,-3.4398e+05,13876,-35.799,2.2789,-15.136,102.43
-1.1298,-0.47425,0.057074,0.8785,-0.81042,0.3,0.19653,0,0,0,0,125.6,-5157.3,-32061,-3.5658e+05,7277.8,-38.654,2.9753,-14.612,105.66
-1.1999,-0.44737,0.042088,0.89333,-0.8115,0.3,0.19597,0,0,0,0,130.11,-5477.2,-35383,-3.6936e+05,502.15,-41.61,3.7394,-13.833,108.92
-1.2831,-0.42084,0.022277,0.9068,-0.81343,0.3,0.19505,0,0,0,0,133.89,-5857.2,-38316,-3.8268e+05,-7694.4,-45.024,4.4774,-12.575,112.46
-1.3515,-0.38983,0.0018061,0.92081,-0.81454,0.3,0.19455,0,0,0,0,136.85,-6169.3,-41118,-3.9524e+05,-15982,-48.191,5.1282,-11.234,115.76
-1.4106,-0.35452,-0.019678,0.93477,-0.81652,0.3,0.19375,0,0,0,0,138.37,-6439.1,-44549,-4.0674e+05,-24802,-51.013,5.7843,-9.2803,118.67
-1.4753,-0.32271,-0.041242,0.94553,-0.81776,0.3,0.19332,0,0,0,0,138.76,-6734.6,-48425,-4.1842e+05,-34185,-54.634,6.4661,-6.357,122.19
-1.5038,-0.26923,-0.06715,0.96073,-0.819,0.3,0.1929,0,0,0,0,137.62,-6864.8,-50855,-4.2527e+05,-41580,-57.104,6.8257,-4.0496,124.44
-1.5054,-0.2581,-0.077299,0.96276,-0.81943,0.3,0.19278,0,0,0,0,136.93,-6871.9,-50890,-4.2676e+05,-44378,-57.439,6.7652,-3.6798,124.76
-1.5205,-0.24698,-0.085394,0.96515,-0.82079,0.3,0.19239,0,0,0,0,135.31,-6940.9,-52123,-4.311e+05,-50425,-58.547,7.0648,-2.5897,125.88
-1.5264,-0.23897,-0.092173,0.96644,-0.82105,0.3,0.19233,0,0,0,0,134.72,-6968,-52290,-4.3305e+05,-51781,-59.311,7.0382,-1.7559,126.54
-1.5187,-0.20183,-0.1112,0.97298,-0.82222,0.3,0.19207,0,0,0,0,131.19,-6932.6,-53818,-4.3816e+05,-61154,-59.972,7.3617,-0.80494,127.16
-1.4904,-0.15917,-0.13605,0.97773,-0.82364,0.3,0.1918,0,0,0,0,126.53,-6803.7,-53090,-4.4637e+05,-70830,-60.703,6.9327,1.6299,126.73
